localTime,channel,episodeTitle,episodeStartTime,episodeDescription,trackTitle,artistString,gender,hosts
2025-10-27 02:15:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Cross Your Heart,Momma,other,
2025-10-27 02:19:11+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Seventeen Going Under,Sam Fender,male,
2025-10-27 02:22:54+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Love Will Keep You Warm,Swan Lee,,
2025-10-27 02:26:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,moody,Royel Otis,other,
2025-10-27 02:29:34+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Just Like Honey,The Jesus And Mary Chain,other,
2025-10-27 02:32:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Inside World,WhoMadeWho,other,
2025-10-27 02:35:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,EURO-COUNTRY,CMAT,female,
2025-10-27 02:40:23+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,It's No Good,Depeche Mode,other,
2025-10-27 02:45:11+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,She Cleans Up,Father John Misty,male,
2025-10-27 02:49:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Look Inside,Kira Skov,female,
2025-10-27 02:52:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Unruly Nature,Selma Higgins,,
2025-10-27 02:57:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Melpomene,Kashmir,other,
2025-10-27 03:03:10+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Balcony,The Rumour Said Fire,other,
2025-10-27 03:06:52+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Everybody Scream,Florence + The Machine,other,
2025-10-27 03:10:52+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Life On Mars?,David Bowie,male,
2025-10-27 03:14:23+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Illume,Lust For Youth,other,
2025-10-27 03:16:52+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,A Difficult Age,moi Caprice,other,
2025-10-27 03:20:41+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Animal Nitrate,Suede,other,
2025-10-27 03:23:41+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nothing Was Perfect,Gorgeous,other,
2025-10-27 03:26:52+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,We Are One,Zar Paulo,other,
2025-10-27 03:30:02+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Shuffle,Bombay Bicycle Club,other,
2025-10-27 03:33:41+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Drive(Album version),Incubus,other,
2025-10-27 03:37:31+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Another Life,Alabama Shakes,other,
2025-10-27 03:41:43+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Next Summer,Choir Of Young Believers,other,
2025-10-27 03:45:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Empire,Palace Winter,other,
2025-10-27 03:48:45+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Oh My Heart,Selina Gin,,
2025-10-27 03:51:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I Sat By The Ocean,Queens Of The Stone Age,other,
2025-10-27 03:55:21+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,"Lover, You Should've Come Over",Jeff Buckley,male,
2025-10-27 04:03:10+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Miracle,Nelson Can,,
2025-10-27 04:06:10+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Passenger,Julie Pavon,female,
2025-10-27 04:09:41+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Everlong,Foo Fighters,other,
2025-10-27 04:13:31+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,What Else Is There?,Röyksopp,other,
2025-10-27 04:17:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hæng en mand,Von Quar,,
2025-10-27 04:22:02+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,A Fragile Thing,The Cure,other,
2025-10-27 04:26:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Society,Eddie Vedder,male,
2025-10-27 04:30:26+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,E45,Dork,other,
2025-10-27 04:34:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,This Charming Man (Manchester),The Smiths,other,
2025-10-27 04:36:43+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Morgenlys,Mikael Simpson,male,
2025-10-27 04:40:02+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Sofa,Wolf Alice,other,
2025-10-27 04:44:21+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Love Goes On Forever,Love Shop,other,
2025-10-27 04:47:31+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Crush,Blaue Blume,other,
2025-10-27 04:51:03+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Siren Song,Austra,other,
2025-10-27 04:53:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Kender du det,Skammens Vogn,other,
2025-10-27 04:57:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Someone Else,Superheroes,other,
2025-10-27 05:03:05+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,You've Got The Love,Florence + The Machine,other,
2025-10-27 05:05:44+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Du skal ikke gå alene mere,Ulige Numre,other,
2025-10-27 05:09:31+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Model,Kraftwerk,other,
2025-10-27 05:13:10+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Ned til søen,Nikolaj Nørlund,male,
2025-10-27 05:17:12+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Scythe,The Last Dinner Party,other,
2025-10-27 05:21:40+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Drive,R.E.M.,other,
2025-10-27 05:26:10+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Broerne i Paris,"Peter Sommer, Selina Gin",male,
2025-10-27 05:30:11+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,davina mccall,Wet Leg,other,
2025-10-27 05:33:34+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Andromeda,"Gorillaz, D.R.A.M.",other,
2025-10-27 05:36:35+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Jóga,Björk,female,
2025-10-27 05:40:02+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Diana/Polina,Spawner,other,
2025-10-27 05:43:22+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,A-Punk,Vampire Weekend,other,
2025-10-27 05:45:55+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Into Dimensions,IRAH,other,
2025-10-27 05:50:21+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Dracula,Tame Impala,male,
2025-10-27 05:53:42+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Gold On The Ceiling,The Black Keys,other,
2025-10-27 05:57:21+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hand In My Pocket,Alanis Morissette,female,
2025-10-27 06:05:05+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Fra Wien til Rom,Barselona,other,
2025-10-27 06:08:51+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nordvest altaner,Balstyrko,other,
2025-10-27 06:11:54+01:00,P6BEAT,P6 Beatet,2025-10-27 04:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Cannonball,The Breeders,other,
